municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Malda,E154,Disaster Recovery Crane,6,0,7.25,0
Delhi,E155,Fire Tender Vehicle,20,1,44.0,8500000
Mumbai,E155,Fire Tender Vehicle,20,1,37.5,8500000
Bengaluru,E155,Fire Tender Vehicle,20,1,33.4,8500000
Chennai,E155,Fire Tender Vehicle,20,1,32.1,8500000
Hyderabad,E155,Fire Tender Vehicle,20,1,31.8,8500000
Ahmedabad,E155,Fire Tender Vehicle,19,1,29.6,8500000
Kolkata,E155,Fire Tender Vehicle,19,1,28.5,8500000
Pune,E155,Fire Tender Vehicle,17,1,23.9,8500000
Surat,E155,Fire Tender Vehicle,16,1,23.6,8500000
Lucknow,E155,Fire Tender Vehicle,15,1,21.3,8500000
Jaipur,E155,Fire Tender Vehicle,14,1,20.1,8500000
Kanpur,E155,Fire Tender Vehicle,14,1,19.8,8500000
Indore,E155,Fire Tender Vehicle,14,1,19.2,8500000
Coimbatore,E155,Fire Tender Vehicle,14,1,19.1,8500000
Visakhapatnam,E155,Fire Tender Vehicle,14,1,19.0,8500000
Thane,E155,Fire Tender Vehicle,14,1,18.9,8500000
Nagpur,E155,Fire Tender Vehicle,13,1,18.4,8500000
Ludhiana,E155,Fire Tender Vehicle,13,0,17.8,0
Faridabad,E155,Fire Tender Vehicle,13,0,17.7,0
Patna,E155,Fire Tender Vehicle,12,0,17.1,0
Howrah,E155,Fire Tender Vehicle,12,0,16.1,0
Kochi,E155,Fire Tender Vehicle,13,0,15.98,0
Nashik,E155,Fire Tender Vehicle,12,0,15.7,0
Agra,E155,Fire Tender Vehicle,12,0,15.7,0
Madurai,E155,Fire Tender Vehicle,12,0,15.5,0
Amritsar,E155,Fire Tender Vehicle,12,0,15.2,0
Asansol,E155,Fire Tender Vehicle,11,0,15.2,0
Mysuru,E155,Fire Tender Vehicle,12,0,15.1,0
Varanasi,E155,Fire Tender Vehicle,11,0,14.4,0
Aurangabad,E155,Fire Tender Vehicle,11,0,14.3,0
Jabalpur,E155,Fire Tender Vehicle,11,0,14.3,0
Ranchi,E155,Fire Tender Vehicle,11,0,14.2,0
Raipur,E155,Fire Tender Vehicle,11,0,14.15,0
Bhubaneswar,E155,Fire Tender Vehicle,11,0,14.1,0
Jodhpur,E155,Fire Tender Vehicle,11,0,14.1,0
Vijayawada,E155,Fire Tender Vehicle,11,0,14.1,0
Gwalior,E155,Fire Tender Vehicle,11,0,14.05,0
Dehradun,E155,Fire Tender Vehicle,11,0,13.85,0
Durgapur,E155,Fire Tender Vehicle,11,0,13.58,0
Srinagar,E155,Fire Tender Vehicle,10,0,13.25,0
Guwahati,E155,Fire Tender Vehicle,10,0,12.95,0
Hubli,E155,Fire Tender Vehicle,10,0,12.95,0
Siliguri,E155,Fire Tender Vehicle,10,0,12.7,0
Udaipur,E155,Fire Tender Vehicle,10,0,12.6,0
Tirupati,E155,Fire Tender Vehicle,10,0,11.45,0
Panaji,E155,Fire Tender Vehicle,10,0,11.15,0
Kharagpur,E155,Fire Tender Vehicle,9,0,10.3,0
Shimla,E155,Fire Tender Vehicle,9,0,10.25,0
Haldia,E155,Fire Tender Vehicle,9,0,10.2,0
Malda,E155,Fire Tender Vehicle,8,0,9.25,0
Delhi,E156,Portable Fire Pump,19,6,43.0,1920000
Mumbai,E156,Portable Fire Pump,16,5,33.5,1600000
Bengaluru,E156,Portable Fire Pump,13,4,26.4,1280000
Chennai,E156,Portable Fire Pump,13,3,25.1,960000
Hyderabad,E156,Portable Fire Pump,12,3,23.8,960000
Ahmedabad,E156,Portable Fire Pump,12,3,22.6,960000
Kolkata,E156,Portable Fire Pump,11,3,20.5,960000
Surat,E156,Portable Fire Pump,11,3,18.6,960000
Pune,E156,Portable Fire Pump,11,2,17.9,640000
Lucknow,E156,Portable Fire Pump,10,2,16.3,640000
Jaipur,E156,Portable Fire Pump,10,2,16.1,640000
Nagpur,E156,Portable Fire Pump,10,2,15.4,640000
Indore,E156,Portable Fire Pump,10,2,15.2,640000
Coimbatore,E156,Portable Fire Pump,10,2,15.1,640000
Visakhapatnam,E156,Portable Fire Pump,10,2,15.0,640000
Thane,E156,Portable Fire Pump,10,2,14.9,640000
Kanpur,E156,Portable Fire Pump,9,2,14.8,640000
Patna,E156,Portable Fire Pump,9,2,14.1,640000
Ludhiana,E156,Portable Fire Pump,9,2,13.8,640000
Faridabad,E156,Portable Fire Pump,9,2,13.7,640000
Asansol,E156,Portable Fire Pump,9,2,13.2,640000
Howrah,E156,Portable Fire Pump,9,2,13.1,640000
Kochi,E156,Portable Fire Pump,10,2,12.98,640000
Agra,E156,Portable Fire Pump,9,2,12.7,640000
Nashik,E156,Portable Fire Pump,9,2,12.7,640000
Madurai,E156,Portable Fire Pump,9,2,12.5,640000
Aurangabad,E156,Portable Fire Pump,9,2,12.3,640000
Jabalpur,E156,Portable Fire Pump,9,2,12.3,640000
Amritsar,E156,Portable Fire Pump,9,2,12.2,640000
Bhubaneswar,E156,Portable Fire Pump,9,2,12.1,640000
Mysuru,E156,Portable Fire Pump,9,2,12.1,640000
Vijayawada,E156,Portable Fire Pump,9,2,12.1,640000
Varanasi,E156,Portable Fire Pump,8,2,11.4,640000
Srinagar,E156,Portable Fire Pump,8,2,11.25,640000
Ranchi,E156,Portable Fire Pump,8,2,11.2,640000
Raipur,E156,Portable Fire Pump,8,2,11.15,640000
Jodhpur,E156,Portable Fire Pump,8,2,11.1,640000
Gwalior,E156,Portable Fire Pump,8,2,11.05,640000
Guwahati,E156,Portable Fire Pump,8,1,10.95,320000
Hubli,E156,Portable Fire Pump,8,1,10.95,320000
Dehradun,E156,Portable Fire Pump,8,1,10.85,320000
Siliguri,E156,Portable Fire Pump,8,1,10.7,320000
Udaipur,E156,Portable Fire Pump,8,1,10.6,320000
Durgapur,E156,Portable Fire Pump,8,1,10.58,320000
Panaji,E156,Portable Fire Pump,9,1,10.15,320000
Tirupati,E156,Portable Fire Pump,8,1,9.45,320000
Kharagpur,E156,Portable Fire Pump,8,1,9.3,320000
Haldia,E156,Portable Fire Pump,8,1,9.2,320000
Shimla,E156,Portable Fire Pump,7,1,8.25,320000
Malda,E156,Portable Fire Pump,7,1,8.25,320000
Delhi,E157,Emergency Evacuation Bus,20,1,44.0,6500000
Mumbai,E157,Emergency Evacuation Bus,20,1,37.5,6500000
Bengaluru,E157,Emergency Evacuation Bus,20,1,33.4,6500000
Chennai,E157,Emergency Evacuation Bus,19,1,31.1,6500000
Hyderabad,E157,Emergency Evacuation Bus,18,1,29.8,6500000
Ahmedabad,E157,Emergency Evacuation Bus,17,1,27.6,6500000
Kolkata,E157,Emergency Evacuation Bus,17,1,26.5,6500000
Surat,E157,Emergency Evacuation Bus,15,0,22.6,0
Pune,E157,Emergency Evacuation Bus,15,0,21.9,0
Lucknow,E157,Emergency Evacuation Bus,13,0,19.3,0
Jaipur,E157,Emergency Evacuation Bus,13,0,19.1,0
Kanpur,E157,Emergency Evacuation Bus,12,0,17.8,0
Nagpur,E157,Emergency Evacuation Bus,12,0,17.4,0
Indore,E157,Emergency Evacuation Bus,12,0,17.2,0
Coimbatore,E157,Emergency Evacuation Bus,12,0,17.1,0
Visakhapatnam,E157,Emergency Evacuation Bus,12,0,17.0,0
Thane,E157,Emergency Evacuation Bus,12,0,16.9,0
Patna,E157,Emergency Evacuation Bus,11,0,16.1,0
Ludhiana,E157,Emergency Evacuation Bus,11,0,15.8,0
Faridabad,E157,Emergency Evacuation Bus,11,0,15.7,0
Nashik,E157,Emergency Evacuation Bus,11,0,14.7,0
Agra,E157,Emergency Evacuation Bus,11,0,14.7,0
Madurai,E157,Emergency Evacuation Bus,11,0,14.5,0
Asansol,E157,Emergency Evacuation Bus,10,0,14.2,0
Howrah,E157,Emergency Evacuation Bus,10,0,14.1,0
Kochi,E157,Emergency Evacuation Bus,11,0,13.98,0
Varanasi,E157,Emergency Evacuation Bus,10,0,13.4,0
Aurangabad,E157,Emergency Evacuation Bus,10,0,13.3,0
Jabalpur,E157,Emergency Evacuation Bus,10,0,13.3,0
Amritsar,E157,Emergency Evacuation Bus,10,0,13.2,0
Raipur,E157,Emergency Evacuation Bus,10,0,13.15,0
Vijayawada,E157,Emergency Evacuation Bus,10,0,13.1,0
Bhubaneswar,E157,Emergency Evacuation Bus,10,0,13.1,0
Jodhpur,E157,Emergency Evacuation Bus,10,0,13.1,0
Mysuru,E157,Emergency Evacuation Bus,10,0,13.1,0
Gwalior,E157,Emergency Evacuation Bus,10,0,13.05,0
Srinagar,E157,Emergency Evacuation Bus,9,0,12.25,0
Ranchi,E157,Emergency Evacuation Bus,9,0,12.2,0
Guwahati,E157,Emergency Evacuation Bus,9,0,11.95,0
Hubli,E157,Emergency Evacuation Bus,9,0,11.95,0
Dehradun,E157,Emergency Evacuation Bus,9,0,11.85,0
Siliguri,E157,Emergency Evacuation Bus,9,0,11.7,0
Udaipur,E157,Emergency Evacuation Bus,9,0,11.6,0
Durgapur,E157,Emergency Evacuation Bus,9,0,11.58,0
Tirupati,E157,Emergency Evacuation Bus,9,0,10.45,0
Panaji,E157,Emergency Evacuation Bus,9,0,10.15,0
Kharagpur,E157,Emergency Evacuation Bus,8,0,9.3,0
Shimla,E157,Emergency Evacuation Bus,8,0,9.25,0
Haldia,E157,Emergency Evacuation Bus,8,0,9.2,0
Malda,E157,Emergency Evacuation Bus,7,0,8.25,0
Delhi,E158,Emergency Traffic Diversion Unit,17,15,41.0,1275000
Mumbai,E158,Emergency Traffic Diversion Unit,11,10,28.5,850000
Bengaluru,E158,Emergency Traffic Diversion Unit,10,8,23.4,680000
Chennai,E158,Emergency Traffic Diversion Unit,9,8,21.1,680000
Hyderabad,E158,Emergency Traffic Diversion Unit,8,7,19.8,595000
Ahmedabad,E158,Emergency Traffic Diversion Unit,7,6,17.6,510000
Kolkata,E158,Emergency Traffic Diversion Unit,7,6,16.5,510000
Surat,E158,Emergency Traffic Diversion Unit,5,5,12.6,425000
Pune,E158,Emergency Traffic Diversion Unit,5,4,11.9,340000
Lucknow,E158,Emergency Traffic Diversion Unit,4,4,10.3,340000
Jaipur,E158,Emergency Traffic Diversion Unit,4,4,10.1,340000
Kanpur,E158,Emergency Traffic Diversion Unit,4,4,9.8,340000
Nagpur,E158,Emergency Traffic Diversion Unit,3,3,8.4,255000
Indore,E158,Emergency Traffic Diversion Unit,3,3,8.2,255000
Patna,E158,Emergency Traffic Diversion Unit,3,3,8.1,255000
Coimbatore,E158,Emergency Traffic Diversion Unit,3,3,8.1,255000
Visakhapatnam,E158,Emergency Traffic Diversion Unit,3,3,8.0,255000
Thane,E158,Emergency Traffic Diversion Unit,3,3,7.9,255000
Ludhiana,E158,Emergency Traffic Diversion Unit,3,3,7.8,255000
Faridabad,E158,Emergency Traffic Diversion Unit,3,3,7.7,255000
Asansol,E158,Emergency Traffic Diversion Unit,2,2,6.2,170000
Howrah,E158,Emergency Traffic Diversion Unit,2,2,6.1,170000
Nashik,E158,Emergency Traffic Diversion Unit,2,2,5.7,170000
Agra,E158,Emergency Traffic Diversion Unit,2,2,5.7,170000
Madurai,E158,Emergency Traffic Diversion Unit,2,2,5.5,170000
Varanasi,E158,Emergency Traffic Diversion Unit,2,2,5.4,170000
Jabalpur,E158,Emergency Traffic Diversion Unit,2,2,5.3,170000
Aurangabad,E158,Emergency Traffic Diversion Unit,2,2,5.3,170000
Srinagar,E158,Emergency Traffic Diversion Unit,2,2,5.25,170000
Amritsar,E158,Emergency Traffic Diversion Unit,2,2,5.2,170000
Ranchi,E158,Emergency Traffic Diversion Unit,2,2,5.2,170000
Raipur,E158,Emergency Traffic Diversion Unit,2,2,5.15,170000
Bhubaneswar,E158,Emergency Traffic Diversion Unit,2,2,5.1,170000
Jodhpur,E158,Emergency Traffic Diversion Unit,2,2,5.1,170000
Mysuru,E158,Emergency Traffic Diversion Unit,2,2,5.1,170000
Vijayawada,E158,Emergency Traffic Diversion Unit,2,2,5.1,170000
Kochi,E158,Emergency Traffic Diversion Unit,2,2,4.98,170000
Guwahati,E158,Emergency Traffic Diversion Unit,2,2,4.95,170000
Gwalior,E158,Emergency Traffic Diversion Unit,1,1,4.05,85000
Hubli,E158,Emergency Traffic Diversion Unit,1,1,3.95,85000
Dehradun,E158,Emergency Traffic Diversion Unit,1,1,3.85,85000
Siliguri,E158,Emergency Traffic Diversion Unit,1,1,3.7,85000
Udaipur,E158,Emergency Traffic Diversion Unit,1,1,3.6,85000
Durgapur,E158,Emergency Traffic Diversion Unit,1,1,3.58,85000
Tirupati,E158,Emergency Traffic Diversion Unit,1,1,2.45,85000
Kharagpur,E158,Emergency Traffic Diversion Unit,1,1,2.3,85000
Malda,E158,Emergency Traffic Diversion Unit,1,1,2.25,85000
Shimla,E158,Emergency Traffic Diversion Unit,1,1,2.25,85000
Haldia,E158,Emergency Traffic Diversion Unit,1,1,2.2,85000
Panaji,E158,Emergency Traffic Diversion Unit,1,1,2.15,85000
Delhi,E159,Portable Barricade Set,0,0,24.0,0
Mumbai,E159,Portable Barricade Set,0,0,17.5,0
Bengaluru,E159,Portable Barricade Set,0,0,13.4,0
Chennai,E159,Portable Barricade Set,0,0,12.1,0
Hyderabad,E159,Portable Barricade Set,0,0,11.8,0
Ahmedabad,E159,Portable Barricade Set,0,0,10.6,0
Kolkata,E159,Portable Barricade Set,0,0,9.5,0
Surat,E159,Portable Barricade Set,0,0,7.6,0
Pune,E159,Portable Barricade Set,0,0,6.9,0
Lucknow,E159,Portable Barricade Set,0,0,6.3,0
Jaipur,E159,Portable Barricade Set,0,0,6.1,0
Kanpur,E159,Portable Barricade Set,0,0,5.8,0
Nagpur,E159,Portable Barricade Set,0,0,5.4,0
Indore,E159,Portable Barricade Set,0,0,5.2,0
Patna,E159,Portable Barricade Set,0,0,5.1,0
Coimbatore,E159,Portable Barricade Set,0,0,5.1,0
Visakhapatnam,E159,Portable Barricade Set,0,0,5.0,0
Thane,E159,Portable Barricade Set,0,0,4.9,0
Ludhiana,E159,Portable Barricade Set,0,0,4.8,0
Faridabad,E159,Portable Barricade Set,0,0,4.7,0
Asansol,E159,Portable Barricade Set,0,0,4.2,0
Howrah,E159,Portable Barricade Set,0,0,4.1,0
Nashik,E159,Portable Barricade Set,0,0,3.7,0
Agra,E159,Portable Barricade Set,0,0,3.7,0
Madurai,E159,Portable Barricade Set,0,0,3.5,0
Varanasi,E159,Portable Barricade Set,0,0,3.4,0
Jabalpur,E159,Portable Barricade Set,0,0,3.3,0
Aurangabad,E159,Portable Barricade Set,0,0,3.3,0
Srinagar,E159,Portable Barricade Set,0,0,3.25,0
Amritsar,E159,Portable Barricade Set,0,0,3.2,0
Ranchi,E159,Portable Barricade Set,0,0,3.2,0
Raipur,E159,Portable Barricade Set,0,0,3.15,0
Bhubaneswar,E159,Portable Barricade Set,0,0,3.1,0
Jodhpur,E159,Portable Barricade Set,0,0,3.1,0
Mysuru,E159,Portable Barricade Set,0,0,3.1,0
Vijayawada,E159,Portable Barricade Set,0,0,3.1,0
Gwalior,E159,Portable Barricade Set,0,0,3.05,0
Kochi,E159,Portable Barricade Set,0,0,2.98,0
Guwahati,E159,Portable Barricade Set,0,0,2.95,0
Hubli,E159,Portable Barricade Set,0,0,2.95,0
Dehradun,E159,Portable Barricade Set,0,0,2.85,0
Siliguri,E159,Portable Barricade Set,0,0,2.7,0
Udaipur,E159,Portable Barricade Set,0,0,2.6,0
Durgapur,E159,Portable Barricade Set,0,0,2.58,0
Tirupati,E159,Portable Barricade Set,0,0,1.45,0
Kharagpur,E159,Portable Barricade Set,0,0,1.3,0
Malda,E159,Portable Barricade Set,0,0,1.25,0
Shimla,E159,Portable Barricade Set,0,0,1.25,0
Haldia,E159,Portable Barricade Set,0,0,1.2,0
Panaji,E159,Portable Barricade Set,0,0,1.15,0
Delhi,E160,Portable Emergency Water Storage,20,10,44.0,650000
Mumbai,E160,Portable Emergency Water Storage,20,8,37.5,520000
Bengaluru,E160,Portable Emergency Water Storage,20,7,33.4,455000
Chennai,E160,Portable Emergency Water Storage,19,7,31.1,455000
Hyderabad,E160,Portable Emergency Water Storage,18,6,29.8,390000
Ahmedabad,E160,Portable Emergency Water Storage,17,6,27.6,390000
Kolkata,E160,Portable Emergency Water Storage,17,6,26.5,390000
Surat,E160,Portable Emergency Water Storage,15,5,22.6,325000
Pune,E160,Portable Emergency Water Storage,15,5,21.9,325000
Lucknow,E160,Portable Emergency Water Storage,13,4,19.3,260000
Jaipur,E160,Portable Emergency Water Storage,13,4,19.1,260000
Kanpur,E160,Portable Emergency Water Storage,12,4,17.8,260000
Nagpur,E160,Portable Emergency Water Storage,12,4,17.4,260000
Indore,E160,Portable Emergency Water Storage,12,4,17.2,260000
Coimbatore,E160,Portable Emergency Water Storage,12,4,17.1,260000
Visakhapatnam,E160,Portable Emergency Water Storage,12,4,17.0,260000
Thane,E160,Portable Emergency Water Storage,12,4,16.9,260000
Patna,E160,Portable Emergency Water Storage,11,3,16.1,195000
Ludhiana,E160,Portable Emergency Water Storage,11,3,15.8,195000
Faridabad,E160,Portable Emergency Water Storage,11,3,15.7,195000
Nashik,E160,Portable Emergency Water Storage,11,3,14.7,195000
Agra,E160,Portable Emergency Water Storage,11,3,14.7,195000
Madurai,E160,Portable Emergency Water Storage,11,3,14.5,195000
Asansol,E160,Portable Emergency Water Storage,10,3,14.2,195000
Howrah,E160,Portable Emergency Water Storage,10,3,14.1,195000
Kochi,E160,Portable Emergency Water Storage,11,3,13.98,195000
Varanasi,E160,Portable Emergency Water Storage,10,3,13.4,195000
Aurangabad,E160,Portable Emergency Water Storage,10,3,13.3,195000
Jabalpur,E160,Portable Emergency Water Storage,10,3,13.3,195000
Amritsar,E160,Portable Emergency Water Storage,10,3,13.2,195000
Raipur,E160,Portable Emergency Water Storage,10,3,13.15,195000
Vijayawada,E160,Portable Emergency Water Storage,10,3,13.1,195000
Bhubaneswar,E160,Portable Emergency Water Storage,10,3,13.1,195000
Jodhpur,E160,Portable Emergency Water Storage,10,3,13.1,195000
Mysuru,E160,Portable Emergency Water Storage,10,3,13.1,195000
Gwalior,E160,Portable Emergency Water Storage,10,3,13.05,195000
Srinagar,E160,Portable Emergency Water Storage,9,3,12.25,195000
Ranchi,E160,Portable Emergency Water Storage,9,3,12.2,195000
Guwahati,E160,Portable Emergency Water Storage,9,3,11.95,195000
Hubli,E160,Portable Emergency Water Storage,9,3,11.95,195000
Dehradun,E160,Portable Emergency Water Storage,9,3,11.85,195000
Siliguri,E160,Portable Emergency Water Storage,9,3,11.7,195000
Udaipur,E160,Portable Emergency Water Storage,9,3,11.6,195000
Durgapur,E160,Portable Emergency Water Storage,9,3,11.58,195000
Tirupati,E160,Portable Emergency Water Storage,9,2,10.45,130000
Panaji,E160,Portable Emergency Water Storage,9,2,10.15,130000
Kharagpur,E160,Portable Emergency Water Storage,8,2,9.3,130000
Shimla,E160,Portable Emergency Water Storage,8,2,9.25,130000
Haldia,E160,Portable Emergency Water Storage,8,2,9.2,130000
Malda,E160,Portable Emergency Water Storage,7,2,8.25,130000
Delhi,E161,Rapid Response Utility Vehicle,20,3,44.0,12600000
Mumbai,E161,Rapid Response Utility Vehicle,19,2,36.5,8400000
Bengaluru,E161,Rapid Response Utility Vehicle,15,2,28.4,8400000
Chennai,E161,Rapid Response Utility Vehicle,14,2,26.1,8400000
Hyderabad,E161,Rapid Response Utility Vehicle,14,1,25.8,4200000
Ahmedabad,E161,Rapid Response Utility Vehicle,13,1,23.6,4200000
Kolkata,E161,Rapid Response Utility Vehicle,12,1,21.5,4200000
Surat,E161,Rapid Response Utility Vehicle,11,1,18.6,4200000
Pune,E161,Rapid Response Utility Vehicle,11,1,17.9,4200000
Lucknow,E161,Rapid Response Utility Vehicle,9,1,15.3,4200000
Coimbatore,E161,Rapid Response Utility Vehicle,10,1,15.1,4200000
Jaipur,E161,Rapid Response Utility Vehicle,9,1,15.1,4200000
Visakhapatnam,E161,Rapid Response Utility Vehicle,10,1,15.0,4200000
Thane,E161,Rapid Response Utility Vehicle,10,1,14.9,4200000
Kanpur,E161,Rapid Response Utility Vehicle,9,1,14.8,4200000
Nagpur,E161,Rapid Response Utility Vehicle,9,1,14.4,4200000
Indore,E161,Rapid Response Utility Vehicle,9,1,14.2,4200000
Ludhiana,E161,Rapid Response Utility Vehicle,9,1,13.8,4200000
Faridabad,E161,Rapid Response Utility Vehicle,9,1,13.7,4200000
Nashik,E161,Rapid Response Utility Vehicle,9,1,12.7,4200000
Asansol,E161,Rapid Response Utility Vehicle,8,1,12.2,4200000
Howrah,E161,Rapid Response Utility Vehicle,8,1,12.1,4200000
Patna,E161,Rapid Response Utility Vehicle,7,1,12.1,4200000
Kochi,E161,Rapid Response Utility Vehicle,9,1,11.98,4200000
Agra,E161,Rapid Response Utility Vehicle,8,1,11.7,4200000
Madurai,E161,Rapid Response Utility Vehicle,8,1,11.5,4200000
Jabalpur,E161,Rapid Response Utility Vehicle,8,1,11.3,4200000
Amritsar,E161,Rapid Response Utility Vehicle,8,1,11.2,4200000
Mysuru,E161,Rapid Response Utility Vehicle,8,1,11.1,4200000
Vijayawada,E161,Rapid Response Utility Vehicle,8,1,11.1,4200000
Varanasi,E161,Rapid Response Utility Vehicle,7,1,10.4,4200000
Aurangabad,E161,Rapid Response Utility Vehicle,7,1,10.3,4200000
Raipur,E161,Rapid Response Utility Vehicle,7,1,10.15,4200000
Bhubaneswar,E161,Rapid Response Utility Vehicle,7,1,10.1,4200000
Jodhpur,E161,Rapid Response Utility Vehicle,7,1,10.1,4200000
Gwalior,E161,Rapid Response Utility Vehicle,7,1,10.05,4200000
Siliguri,E161,Rapid Response Utility Vehicle,7,1,9.7,4200000
Udaipur,E161,Rapid Response Utility Vehicle,7,1,9.6,4200000
Durgapur,E161,Rapid Response Utility Vehicle,7,1,9.58,4200000
Srinagar,E161,Rapid Response Utility Vehicle,6,1,9.25,4200000
Ranchi,E161,Rapid Response Utility Vehicle,6,1,9.2,4200000
Guwahati,E161,Rapid Response Utility Vehicle,6,1,8.95,4200000
Hubli,E161,Rapid Response Utility Vehicle,6,1,8.95,4200000
Dehradun,E161,Rapid Response Utility Vehicle,6,1,8.85,4200000
Panaji,E161,Rapid Response Utility Vehicle,7,0,8.15,0
Tirupati,E161,Rapid Response Utility Vehicle,6,0,7.45,0
Kharagpur,E161,Rapid Response Utility Vehicle,6,0,7.3,0
Haldia,E161,Rapid Response Utility Vehicle,6,0,7.2,0
Shimla,E161,Rapid Response Utility Vehicle,5,0,6.25,0
Malda,E161,Rapid Response Utility Vehicle,5,0,6.25,0
Delhi,E162,Portable Laboratory Testing Unit,20,1,44.0,5500000
Mumbai,E162,Portable Laboratory Testing Unit,20,1,37.5,5500000
Bengaluru,E162,Portable Laboratory Testing Unit,20,1,33.4,5500000
Chennai,E162,Portable Laboratory Testing Unit,20,1,32.1,5500000
Hyderabad,E162,Portable Laboratory Testing Unit,20,1,31.8,5500000
Ahmedabad,E162,Portable Laboratory Testing Unit,20,1,30.6,5500000
Kolkata,E162,Portable Laboratory Testing Unit,20,1,29.5,5500000
Surat,E162,Portable Laboratory Testing Unit,20,1,27.6,5500000
Pune,E162,Portable Laboratory Testing Unit,20,1,26.9,5500000
Lucknow,E162,Portable Laboratory Testing Unit,20,1,26.3,5500000
Jaipur,E162,Portable Laboratory Testing Unit,20,1,26.1,5500000
Kanpur,E162,Portable Laboratory Testing Unit,20,1,25.8,5500000
Nagpur,E162,Portable Laboratory Testing Unit,20,1,25.4,5500000
Indore,E162,Portable Laboratory Testing Unit,20,1,25.2,5500000
Coimbatore,E162,Portable Laboratory Testing Unit,20,1,25.1,5500000
Visakhapatnam,E162,Portable Laboratory Testing Unit,20,1,25.0,5500000
Thane,E162,Portable Laboratory Testing Unit,20,1,24.9,5500000
Ludhiana,E162,Portable Laboratory Testing Unit,20,1,24.8,5500000
Faridabad,E162,Portable Laboratory Testing Unit,20,1,24.7,5500000
Asansol,E162,Portable Laboratory Testing Unit,20,0,24.2,0
Howrah,E162,Portable Laboratory Testing Unit,20,0,24.1,0
Patna,E162,Portable Laboratory Testing Unit,19,0,24.1,0
Nashik,E162,Portable Laboratory Testing Unit,20,0,23.7,0
Agra,E162,Portable Laboratory Testing Unit,20,0,23.7,0
Madurai,E162,Portable Laboratory Testing Unit,20,0,23.5,0
Aurangabad,E162,Portable Laboratory Testing Unit,20,0,23.3,0
Jabalpur,E162,Portable Laboratory Testing Unit,20,0,23.3,0
Amritsar,E162,Portable Laboratory Testing Unit,20,0,23.2,0
Raipur,E162,Portable Laboratory Testing Unit,20,0,23.15,0
Bhubaneswar,E162,Portable Laboratory Testing Unit,20,0,23.1,0
Mysuru,E162,Portable Laboratory Testing Unit,20,0,23.1,0
Vijayawada,E162,Portable Laboratory Testing Unit,20,0,23.1,0
Gwalior,E162,Portable Laboratory Testing Unit,20,0,23.05,0
Kochi,E162,Portable Laboratory Testing Unit,20,0,22.98,0
Durgapur,E162,Portable Laboratory Testing Unit,20,0,22.58,0
