municipality,equipment_id,equipment_name,predicted_demand
Asansol,E170,Industrial Pollution Response Unit,0
Asansol,E171,Smart Civic Monitoring Console,20
Asansol,E172,Portable Municipal Command Vehicle,20
Asansol,E173,Integrated Utility Maintenance Vehicle,20
Kharagpur,E001,Garbage Compactor Truck,1
Kharagpur,E002,Mini Garbage Tipper,1
Kharagpur,E003,Refuse Collector Vehicle,1
Kharagpur,E004,Portable Waste Compactor,1
Kharagpur,E005,Mechanical Road Sweeper,1
Kharagpur,E006,Vacuum Road Sweeper,1
Kharagpur,E007,Dumper Placer Vehicle,1
Kharagpur,E008,Waste Collection Container,1
Kharagpur,E009,Hydraulic Waste Loader,1
Kharagpur,E010,Transfer Station Container,1
Kharagpur,E011,Plastic Baler Machine,1
Kharagpur,E012,Organic Waste Shredder,1
Kharagpur,E013,Bio Waste Composting Machine,1
Kharagpur,E014,Portable Garbage Bin Set,1
Kharagpur,E015,Skid Steer Loader,1
Kharagpur,E016,Waste Conveyor Belt Unit,1
Kharagpur,E017,Industrial Waste Crusher,1
Kharagpur,E018,Dumpster Container,1
Kharagpur,E019,Front Loader Waste Vehicle,1
Kharagpur,E020,Waste Segregation Conveyor,1
Kharagpur,E021,Leaf Collection Vacuum Unit,1
Kharagpur,E022,Portable Bin Lifter,1
Kharagpur,E023,Waste Hopper Unit,1
Kharagpur,E024,Biomedical Waste Carrier,1
Kharagpur,E025,Municipal Waste Crane,1
Kharagpur,E026,Street Cleaning Cart,1
Kharagpur,E027,Waste Transfer Trailer,1
Kharagpur,E028,Mobile Waste Collection Unit,1
Kharagpur,E029,Truck Mounted Suction Cum Jetting Machine,12
Kharagpur,E030,Sewer Jetting Machine,11
Kharagpur,E031,High Pressure Sewer Cleaner,11
Kharagpur,E032,Root Cutting System for Sewer Line,5
Kharagpur,E033,Sewer Inspection Camera,5
Kharagpur,E034,Portable Pipeline CCTV Unit,5
Kharagpur,E035,Vacuum Sludge Tanker,11
Kharagpur,E036,Manhole Desilting Machine,10
Kharagpur,E037,Sewer Cleaning Robot,5
Kharagpur,E038,Portable Sludge Pump,9
Kharagpur,E039,Drain Rodding Machine,9
Kharagpur,E040,Underground Pipe Locator,4
Kharagpur,E041,Drain Cleaning Machine,6
Kharagpur,E042,Portable Dewatering Pump,6
Kharagpur,E043,High Capacity Pump Set,6
Kharagpur,E044,Storm Water Pump,7
Kharagpur,E045,Submersible Pump Unit,5
Kharagpur,E046,Canal Desilting Machine,6
Kharagpur,E047,Portable Flood Barrier Unit,5
Kharagpur,E048,Emergency Drainage Vehicle,6
Kharagpur,E049,Drain Excavation Unit,5
Kharagpur,E050,Portable Sandbag Filling Machine,5
Kharagpur,E051,Drain Jetting Machine,6
Kharagpur,E052,Drain Inspection Camera,5
Kharagpur,E053,Portable Mud Suction Unit,5
Kharagpur,E054,Drain Clearing Robot,6
Kharagpur,E055,Portable Emergency Pump,5
Kharagpur,E056,Flood Recovery Vehicle,5
Kharagpur,E057,Storm Drain Vacuum Cleaner,6
Kharagpur,E058,Portable Water Diversion Unit,5
Kharagpur,E059,Chassis Mounted Water Tanker,9
Kharagpur,E060,Water Tanker,9
Kharagpur,E061,Pipeline Leakage Detector,8
Kharagpur,E062,Portable Chlorination Unit,9
Kharagpur,E063,Water Pumping Station Motor,9
Kharagpur,E064,Valve Testing Machine,8
Kharagpur,E065,Pipe Pressure Monitoring Unit,8
Kharagpur,E066,Water Quality Testing Kit,9
Kharagpur,E067,Borewell Cleaning Machine,8
Kharagpur,E068,Portable Water Storage Tank,7
Kharagpur,E069,Pipeline Repair Vehicle,9
Kharagpur,E070,Portable Pump Controller,7
Kharagpur,E071,Water Meter Calibration Unit,7
Kharagpur,E072,Pipeline Inspection Camera,8
Kharagpur,E073,Reservoir Cleaning Machine,8
Kharagpur,E074,Water Purification Mobile Unit,9
Kharagpur,E075,Portable Pipeline Flusher,8
Kharagpur,E076,Hydraulic Pipe Cutter,7
Kharagpur,E077,Portable Water Pump Unit,8
Kharagpur,E078,Emergency Water Supply Vehicle,9
Kharagpur,E079,Smart Water Monitoring Sensor,8
Kharagpur,E080,Water Pipeline Maintenance Kit,7
Kharagpur,E081,Hydraulic Excavator,1
Kharagpur,E082,Mini Excavator,1
Kharagpur,E083,Backhoe Loader,7
Kharagpur,E084,Wheel Loader,1
Kharagpur,E085,Track Mounted Excavator,7
Kharagpur,E086,Road Roller,1
Kharagpur,E087,Vibratory Road Roller,1
Kharagpur,E088,Asphalt Paver Machine,1
Kharagpur,E089,Concrete Mixer Machine,1
Kharagpur,E090,Concrete Vibrator,1
Kharagpur,E091,Asphalt Cutter,1
Kharagpur,E092,Road Marking Machine,1
Kharagpur,E093,Concrete Cutting Machine,1
Kharagpur,E094,Crack Sealing Machine,1
Kharagpur,E095,Tipper Truck,7
Kharagpur,E096,Dump Truck,7
Kharagpur,E097,Tyre Mounted Mobile Crane,1
Kharagpur,E098,Portable Concrete Pump,1
Kharagpur,E099,Hydraulic Breaker,6
Kharagpur,E100,Road Surface Milling Machine,1
Kharagpur,E101,Portable Generator for Road Work,1
Kharagpur,E102,Traffic Cone Deployment Unit,1
Kharagpur,E103,Road Repair Patch Machine,1
Kharagpur,E104,Curb Stone Laying Machine,1
Kharagpur,E105,Pavement Compactor,1
Kharagpur,E106,Diesel Generator Set,9
Kharagpur,E107,Portable Generator,8
Kharagpur,E108,Street Light Maintenance Lift,1
Kharagpur,E109,Transformer Maintenance Vehicle,9
Kharagpur,E110,Electric Cable Locator,1
Kharagpur,E111,Underground Fault Detector,1
Kharagpur,E112,Portable Tower Light,0
Kharagpur,E113,Smart Street Light Controller,1
Kharagpur,E114,Electrical Maintenance Van,8
Kharagpur,E115,Portable Solar Lighting Unit,0
Kharagpur,E116,Mobile Repair Van,8
Kharagpur,E117,Voltage Monitoring Device,7
Kharagpur,E118,Underground Cable Repair Kit,1
Kharagpur,E119,Portable Battery Backup Unit,7
Kharagpur,E120,Smart Utility Monitoring Console,18
Kharagpur,E121,Portable Toilet Unit,8
Kharagpur,E122,Mobile Toilet Van,8
Kharagpur,E123,Public Toilet Cleaning Machine,12
Kharagpur,E124,High Pressure Washer,13
Kharagpur,E125,Disinfection Sprayer Unit,8
Kharagpur,E126,Fogging Machine,5
Kharagpur,E127,Portable Cleaning Cart,6
Kharagpur,E128,Manual Cleaning Trolley,6
Kharagpur,E129,Portable Hand Wash Station,7
Kharagpur,E130,Sanitary Waste Disposal Unit,1
Kharagpur,E131,Portable Urinal Unit,7
Kharagpur,E132,Public Washroom Maintenance Vehicle,12
Kharagpur,E133,Drain Disinfection Unit,5
Kharagpur,E134,Portable Steam Cleaning Machine,7
Kharagpur,E135,Street Disinfection Vehicle,1
Kharagpur,E136,Biohazard Disposal Container,1
Kharagpur,E137,Portable Sanitation Kiosk,7
Kharagpur,E138,Municipal Cleaning Utility Vehicle,13
Kharagpur,E139,Fire Tender Vehicle,10
Kharagpur,E140,Portable Rescue Boat,0
Kharagpur,E141,Emergency Communication Van,8
Kharagpur,E142,Portable Medical Response Unit,9
Kharagpur,E143,Emergency Water Pump,6
Kharagpur,E144,Debris Removal Loader,6
Kharagpur,E145,Portable Lighting Tower,0
Kharagpur,E146,Emergency Generator Unit,8
Kharagpur,E147,Portable Emergency Shelter Unit,0
Kharagpur,E148,Hydraulic Rescue Cutter,0
Kharagpur,E149,Emergency Evacuation Vehicle,9
Kharagpur,E150,Portable Public Warning System,1
Kharagpur,E151,Flood Monitoring Sensor,5
Kharagpur,E152,Emergency Drone Surveillance Unit,6
Kharagpur,E153,Portable Life Support Kit,1
Kharagpur,E154,Disaster Recovery Crane,6
Kharagpur,E155,Emergency Ambulance Van,9
Kharagpur,E156,Portable Command Center Unit,8
Kharagpur,E157,Rapid Response Vehicle,8
Kharagpur,E158,Emergency Traffic Diversion Unit,1
Kharagpur,E159,Portable Search Light Unit,0
Kharagpur,E160,Disaster Supply Transport Vehicle,8
Kharagpur,E161,Sewage Treatment Plant Pump,6
Kharagpur,E162,Portable Laboratory Testing Unit,18
Kharagpur,E163,Air Quality Monitoring Station,1
Kharagpur,E164,Noise Pollution Monitoring Unit,1
Kharagpur,E165,Construction Debris Crusher,1
Kharagpur,E166,Smart Parking Monitoring Unit,1
Kharagpur,E167,Municipal Survey Drone,18
Kharagpur,E168,GIS Mapping Workstation,18
Kharagpur,E169,Portable Air Compressor,1
Kharagpur,E170,Industrial Pollution Response Unit,0
Kharagpur,E171,Smart Civic Monitoring Console,18
Kharagpur,E172,Portable Municipal Command Vehicle,18
Kharagpur,E173,Integrated Utility Maintenance Vehicle,20
Haldia,E001,Garbage Compactor Truck,1
Haldia,E002,Mini Garbage Tipper,1
Haldia,E003,Refuse Collector Vehicle,1
Haldia,E004,Portable Waste Compactor,1
Haldia,E005,Mechanical Road Sweeper,1
Haldia,E006,Vacuum Road Sweeper,1
Haldia,E007,Dumper Placer Vehicle,1
Haldia,E008,Waste Collection Container,1
Haldia,E009,Hydraulic Waste Loader,1
Haldia,E010,Transfer Station Container,1
Haldia,E011,Plastic Baler Machine,1
Haldia,E012,Organic Waste Shredder,1
Haldia,E013,Bio Waste Composting Machine,1
Haldia,E014,Portable Garbage Bin Set,1
Haldia,E015,Skid Steer Loader,1
Haldia,E016,Waste Conveyor Belt Unit,1
Haldia,E017,Industrial Waste Crusher,1
Haldia,E018,Dumpster Container,1
Haldia,E019,Front Loader Waste Vehicle,1
Haldia,E020,Waste Segregation Conveyor,1
Haldia,E021,Leaf Collection Vacuum Unit,1
Haldia,E022,Portable Bin Lifter,1
Haldia,E023,Waste Hopper Unit,1
Haldia,E024,Biomedical Waste Carrier,1
Haldia,E025,Municipal Waste Crane,1
Haldia,E026,Street Cleaning Cart,1
Haldia,E027,Waste Transfer Trailer,1
Haldia,E028,Mobile Waste Collection Unit,1
Haldia,E029,Truck Mounted Suction Cum Jetting Machine,13
Haldia,E030,Sewer Jetting Machine,12
Haldia,E031,High Pressure Sewer Cleaner,12
Haldia,E032,Root Cutting System for Sewer Line,5
Haldia,E033,Sewer Inspection Camera,5
Haldia,E034,Portable Pipeline CCTV Unit,5
Haldia,E035,Vacuum Sludge Tanker,12
Haldia,E036,Manhole Desilting Machine,11
Haldia,E037,Sewer Cleaning Robot,6
Haldia,E038,Portable Sludge Pump,9
Haldia,E039,Drain Rodding Machine,9
Haldia,E040,Underground Pipe Locator,4
Haldia,E041,Drain Cleaning Machine,6
Haldia,E042,Portable Dewatering Pump,6
Haldia,E043,High Capacity Pump Set,6
Haldia,E044,Storm Water Pump,7
Haldia,E045,Submersible Pump Unit,6
Haldia,E046,Canal Desilting Machine,6
Haldia,E047,Portable Flood Barrier Unit,6
Haldia,E048,Emergency Drainage Vehicle,6
Haldia,E049,Drain Excavation Unit,6
Haldia,E050,Portable Sandbag Filling Machine,5
Haldia,E051,Drain Jetting Machine,6
Haldia,E052,Drain Inspection Camera,6
Haldia,E053,Portable Mud Suction Unit,6
Haldia,E054,Drain Clearing Robot,6
Haldia,E055,Portable Emergency Pump,6
Haldia,E056,Flood Recovery Vehicle,6
Haldia,E057,Storm Drain Vacuum Cleaner,6
Haldia,E058,Portable Water Diversion Unit,5
Haldia,E059,Chassis Mounted Water Tanker,9
Haldia,E060,Water Tanker,9
Haldia,E061,Pipeline Leakage Detector,8
Haldia,E062,Portable Chlorination Unit,9
Haldia,E063,Water Pumping Station Motor,9
Haldia,E064,Valve Testing Machine,8
Haldia,E065,Pipe Pressure Monitoring Unit,8
Haldia,E066,Water Quality Testing Kit,9
Haldia,E067,Borewell Cleaning Machine,8
Haldia,E068,Portable Water Storage Tank,7
Haldia,E069,Pipeline Repair Vehicle,9
Haldia,E070,Portable Pump Controller,7
Haldia,E071,Water Meter Calibration Unit,7
Haldia,E072,Pipeline Inspection Camera,8
Haldia,E073,Reservoir Cleaning Machine,8
Haldia,E074,Water Purification Mobile Unit,9
Haldia,E075,Portable Pipeline Flusher,8
Haldia,E076,Hydraulic Pipe Cutter,7
Haldia,E077,Portable Water Pump Unit,8
Haldia,E078,Emergency Water Supply Vehicle,9
Haldia,E079,Smart Water Monitoring Sensor,8
Haldia,E080,Water Pipeline Maintenance Kit,7
Haldia,E081,Hydraulic Excavator,1
Haldia,E082,Mini Excavator,1
Haldia,E083,Backhoe Loader,8
Haldia,E084,Wheel Loader,1
Haldia,E085,Track Mounted Excavator,8
Haldia,E086,Road Roller,1
Haldia,E087,Vibratory Road Roller,1
Haldia,E088,Asphalt Paver Machine,1
Haldia,E089,Concrete Mixer Machine,1
Haldia,E090,Concrete Vibrator,1
Haldia,E091,Asphalt Cutter,1
Haldia,E092,Road Marking Machine,1
Haldia,E093,Concrete Cutting Machine,1
Haldia,E094,Crack Sealing Machine,1
Haldia,E095,Tipper Truck,7
Haldia,E096,Dump Truck,7
Haldia,E097,Tyre Mounted Mobile Crane,1
Haldia,E098,Portable Concrete Pump,1
Haldia,E099,Hydraulic Breaker,6
Haldia,E100,Road Surface Milling Machine,1
Haldia,E101,Portable Generator for Road Work,1
Haldia,E102,Traffic Cone Deployment Unit,1
Haldia,E103,Road Repair Patch Machine,1
Haldia,E104,Curb Stone Laying Machine,1
Haldia,E105,Pavement Compactor,1
Haldia,E106,Diesel Generator Set,9
Haldia,E107,Portable Generator,8
Haldia,E108,Street Light Maintenance Lift,1
Haldia,E109,Transformer Maintenance Vehicle,9
Haldia,E110,Electric Cable Locator,1
Haldia,E111,Underground Fault Detector,1
Haldia,E112,Portable Tower Light,0
Haldia,E113,Smart Street Light Controller,1
Haldia,E114,Electrical Maintenance Van,8
Haldia,E115,Portable Solar Lighting Unit,0
Haldia,E116,Mobile Repair Van,8
Haldia,E117,Voltage Monitoring Device,7
Haldia,E118,Underground Cable Repair Kit,1
Haldia,E119,Portable Battery Backup Unit,7
Haldia,E120,Smart Utility Monitoring Console,19
Haldia,E121,Portable Toilet Unit,8
Haldia,E122,Mobile Toilet Van,8
Haldia,E123,Public Toilet Cleaning Machine,13
Haldia,E124,High Pressure Washer,14
Haldia,E125,Disinfection Sprayer Unit,8
Haldia,E126,Fogging Machine,6
Haldia,E127,Portable Cleaning Cart,6
Haldia,E128,Manual Cleaning Trolley,6
Haldia,E129,Portable Hand Wash Station,7
Haldia,E130,Sanitary Waste Disposal Unit,1
Haldia,E131,Portable Urinal Unit,7
Haldia,E132,Public Washroom Maintenance Vehicle,13
Haldia,E133,Drain Disinfection Unit,6
Haldia,E134,Portable Steam Cleaning Machine,7
Haldia,E135,Street Disinfection Vehicle,1
Haldia,E136,Biohazard Disposal Container,1
Haldia,E137,Portable Sanitation Kiosk,7
Haldia,E138,Municipal Cleaning Utility Vehicle,14
Haldia,E139,Fire Tender Vehicle,10
Haldia,E140,Portable Rescue Boat,0
Haldia,E141,Emergency Communication Van,8
Haldia,E142,Portable Medical Response Unit,9
Haldia,E143,Emergency Water Pump,6
Haldia,E144,Debris Removal Loader,7
Haldia,E145,Portable Lighting Tower,0
Haldia,E146,Emergency Generator Unit,8
Haldia,E147,Portable Emergency Shelter Unit,0
Haldia,E148,Hydraulic Rescue Cutter,0
Haldia,E149,Emergency Evacuation Vehicle,9
Haldia,E150,Portable Public Warning System,1
Haldia,E151,Flood Monitoring Sensor,6
Haldia,E152,Emergency Drone Surveillance Unit,6
Haldia,E153,Portable Life Support Kit,1
Haldia,E154,Disaster Recovery Crane,7
Haldia,E155,Emergency Ambulance Van,9
Haldia,E156,Portable Command Center Unit,8
Haldia,E157,Rapid Response Vehicle,8
Haldia,E158,Emergency Traffic Diversion Unit,1
Haldia,E159,Portable Search Light Unit,0
Haldia,E160,Disaster Supply Transport Vehicle,8
Haldia,E161,Sewage Treatment Plant Pump,6
Haldia,E162,Portable Laboratory Testing Unit,19
Haldia,E163,Air Quality Monitoring Station,1
Haldia,E164,Noise Pollution Monitoring Unit,1
Haldia,E165,Construction Debris Crusher,1
Haldia,E166,Smart Parking Monitoring Unit,1
Haldia,E167,Municipal Survey Drone,19
Haldia,E168,GIS Mapping Workstation,19
Haldia,E169,Portable Air Compressor,1
Haldia,E170,Industrial Pollution Response Unit,0
Haldia,E171,Smart Civic Monitoring Console,19
Haldia,E172,Portable Municipal Command Vehicle,19
Haldia,E173,Integrated Utility Maintenance Vehicle,20
Malda,E001,Garbage Compactor Truck,1
Malda,E002,Mini Garbage Tipper,1
Malda,E003,Refuse Collector Vehicle,1
Malda,E004,Portable Waste Compactor,1
Malda,E005,Mechanical Road Sweeper,1
Malda,E006,Vacuum Road Sweeper,1
Malda,E007,Dumper Placer Vehicle,1
Malda,E008,Waste Collection Container,1
Malda,E009,Hydraulic Waste Loader,1
Malda,E010,Transfer Station Container,1
Malda,E011,Plastic Baler Machine,1
Malda,E012,Organic Waste Shredder,1
Malda,E013,Bio Waste Composting Machine,1
Malda,E014,Portable Garbage Bin Set,1
Malda,E015,Skid Steer Loader,1
Malda,E016,Waste Conveyor Belt Unit,1
Malda,E017,Industrial Waste Crusher,1
Malda,E018,Dumpster Container,1
Malda,E019,Front Loader Waste Vehicle,1
Malda,E020,Waste Segregation Conveyor,1
Malda,E021,Leaf Collection Vacuum Unit,1
Malda,E022,Portable Bin Lifter,1
Malda,E023,Waste Hopper Unit,1
Malda,E024,Biomedical Waste Carrier,1
Malda,E025,Municipal Waste Crane,1
Malda,E026,Street Cleaning Cart,1
Malda,E027,Waste Transfer Trailer,1
Malda,E028,Mobile Waste Collection Unit,1
Malda,E029,Truck Mounted Suction Cum Jetting Machine,11
Malda,E030,Sewer Jetting Machine,10
Malda,E031,High Pressure Sewer Cleaner,10
Malda,E032,Root Cutting System for Sewer Line,4
Malda,E033,Sewer Inspection Camera,4
Malda,E034,Portable Pipeline CCTV Unit,4
Malda,E035,Vacuum Sludge Tanker,10
Malda,E036,Manhole Desilting Machine,9
Malda,E037,Sewer Cleaning Robot,4
Malda,E038,Portable Sludge Pump,8
Malda,E039,Drain Rodding Machine,8
Malda,E040,Underground Pipe Locator,3
Malda,E041,Drain Cleaning Machine,5
Malda,E042,Portable Dewatering Pump,5
Malda,E043,High Capacity Pump Set,5
Malda,E044,Storm Water Pump,6
Malda,E045,Submersible Pump Unit,5
Malda,E046,Canal Desilting Machine,5
Malda,E047,Portable Flood Barrier Unit,5
Malda,E048,Emergency Drainage Vehicle,5
Malda,E049,Drain Excavation Unit,5
Malda,E050,Portable Sandbag Filling Machine,4
Malda,E051,Drain Jetting Machine,5
Malda,E052,Drain Inspection Camera,5
Malda,E053,Portable Mud Suction Unit,5
Malda,E054,Drain Clearing Robot,5
Malda,E055,Portable Emergency Pump,5
Malda,E056,Flood Recovery Vehicle,5
Malda,E057,Storm Drain Vacuum Cleaner,5
Malda,E058,Portable Water Diversion Unit,4
Malda,E059,Chassis Mounted Water Tanker,8
Malda,E060,Water Tanker,8
Malda,E061,Pipeline Leakage Detector,7
Malda,E062,Portable Chlorination Unit,8
Malda,E063,Water Pumping Station Motor,8
Malda,E064,Valve Testing Machine,7
Malda,E065,Pipe Pressure Monitoring Unit,7
Malda,E066,Water Quality Testing Kit,8
Malda,E067,Borewell Cleaning Machine,7
Malda,E068,Portable Water Storage Tank,6
Malda,E069,Pipeline Repair Vehicle,8
Malda,E070,Portable Pump Controller,6
Malda,E071,Water Meter Calibration Unit,6
Malda,E072,Pipeline Inspection Camera,7
Malda,E073,Reservoir Cleaning Machine,7
Malda,E074,Water Purification Mobile Unit,8
Malda,E075,Portable Pipeline Flusher,7
Malda,E076,Hydraulic Pipe Cutter,6
Malda,E077,Portable Water Pump Unit,7
Malda,E078,Emergency Water Supply Vehicle,8
Malda,E079,Smart Water Monitoring Sensor,7
Malda,E080,Water Pipeline Maintenance Kit,6
Malda,E081,Hydraulic Excavator,1
Malda,E082,Mini Excavator,1
Malda,E083,Backhoe Loader,6
Malda,E084,Wheel Loader,1
Malda,E085,Track Mounted Excavator,6
Malda,E086,Road Roller,1
Malda,E087,Vibratory Road Roller,1
Malda,E088,Asphalt Paver Machine,1
Malda,E089,Concrete Mixer Machine,1
Malda,E090,Concrete Vibrator,1
Malda,E091,Asphalt Cutter,1
Malda,E092,Road Marking Machine,1
Malda,E093,Concrete Cutting Machine,1
Malda,E094,Crack Sealing Machine,1
Malda,E095,Tipper Truck,6
Malda,E096,Dump Truck,6
Malda,E097,Tyre Mounted Mobile Crane,1
Malda,E098,Portable Concrete Pump,1
Malda,E099,Hydraulic Breaker,5
Malda,E100,Road Surface Milling Machine,1
Malda,E101,Portable Generator for Road Work,1
Malda,E102,Traffic Cone Deployment Unit,1
Malda,E103,Road Repair Patch Machine,1
Malda,E104,Curb Stone Laying Machine,1
Malda,E105,Pavement Compactor,1
Malda,E106,Diesel Generator Set,8
Malda,E107,Portable Generator,7
Malda,E108,Street Light Maintenance Lift,1
Malda,E109,Transformer Maintenance Vehicle,8
Malda,E110,Electric Cable Locator,1
Malda,E111,Underground Fault Detector,1
Malda,E112,Portable Tower Light,0
Malda,E113,Smart Street Light Controller,1
Malda,E114,Electrical Maintenance Van,7
Malda,E115,Portable Solar Lighting Unit,0
Malda,E116,Mobile Repair Van,7
Malda,E117,Voltage Monitoring Device,6
Malda,E118,Underground Cable Repair Kit,1
Malda,E119,Portable Battery Backup Unit,6
Malda,E120,Smart Utility Monitoring Console,16
Malda,E121,Portable Toilet Unit,7
Malda,E122,Mobile Toilet Van,7
Malda,E123,Public Toilet Cleaning Machine,11
Malda,E124,High Pressure Washer,12
Malda,E125,Disinfection Sprayer Unit,7
Malda,E126,Fogging Machine,5
Malda,E127,Portable Cleaning Cart,6
Malda,E128,Manual Cleaning Trolley,6
Malda,E129,Portable Hand Wash Station,6
Malda,E130,Sanitary Waste Disposal Unit,1
Malda,E131,Portable Urinal Unit,6
Malda,E132,Public Washroom Maintenance Vehicle,11
Malda,E133,Drain Disinfection Unit,5
Malda,E134,Portable Steam Cleaning Machine,6
Malda,E135,Street Disinfection Vehicle,1
Malda,E136,Biohazard Disposal Container,1
Malda,E137,Portable Sanitation Kiosk,6
Malda,E138,Municipal Cleaning Utility Vehicle,12
Malda,E139,Fire Tender Vehicle,9
Malda,E140,Portable Rescue Boat,0
Malda,E141,Emergency Communication Van,7
Malda,E142,Portable Medical Response Unit,8
Malda,E143,Emergency Water Pump,5
Malda,E144,Debris Removal Loader,6
Malda,E145,Portable Lighting Tower,0
Malda,E146,Emergency Generator Unit,7
Malda,E147,Portable Emergency Shelter Unit,0
Malda,E148,Hydraulic Rescue Cutter,0
Malda,E149,Emergency Evacuation Vehicle,8
Malda,E150,Portable Public Warning System,1
Malda,E151,Flood Monitoring Sensor,5
Malda,E152,Emergency Drone Surveillance Unit,5
Malda,E153,Portable Life Support Kit,1
